# Kalmasoft Databases
# Database of Arabic words of Ethiopic origin
# References: www.kalmasoft.com/KLEX/dbamara.htm
# Resources: Lexical Data Repository of the Ge'ez Frontier Foundation https://github.com/geezorg/data/tree/master/amharic; HornMorpho is part of the L3 Project http://www.cs.indiana.edu/~gasser/Research/projects.html; Carl W. Isenberg, Grammar of the Amharic Language
# Related works: www.kalmasoft.com/KLEX/dcamhara.htm, www.kalmasoft.com/KLEX/dbsyriac.htm
# Availability: https://github.com/Kalmasoft/Databases/blob/main/Amharic/KDBAMARA
# Terminology: www.kalmasoft.com/adevtool.htm
# Tools: Amharic Verb Conjugation generator www.kalmasoft.com/KMAPS/eamrconj.htm
# Created: 3/1/2021 8:38 AM
# Updated: 2/12/2024 1:10 PM
# Encoding: UTF8
# Delimiter: TAB
# Total entries: 3,670+
# Copyright ©1999-2021 Kalmasoft www.kalmasoft.com
# Contact: info@kalmasoft.com
# ================================================================================================
# Licensed under Creative Commons Attribution-ShareAlike 4.0 International license.
# This is a work in progress, not completed, any citations for academic purposes should include the date when the file was downloaded.
# ================================================================================================
# Attributes:
#	ID: 5 digits identification number, [A######]
#	Amharic: Amharic entry
#	AMIPA: Reading for Amharic (International Phonetic Alphabet)
#	ARIPA: Reading for Arabic (International Phonetic Alphabet)
#	Arabic: Arabic parallel word
#	AMClass/ARClass: Amharic/Arabic grammatical class
#		A: Adjective
#		D: Adverb
#		I: Infinitive (Amharic infinitive, Arabic Mimatic infinitive)
#		G: Gerund (Amharic gerund)
#		M: Masdar (Arabic infinitive)
#		N: Noun
#		NT: Arabic Temporal noun
#		NL: Arabic Locative noun
#		Ncol [iso]: Regional colloquial Arabic Noun, ISO3166-3 Alpha-2 country code, common to all Arab countries otherwise
#		R: Particle
#		P: Participle (Amharic and Arabic active participle)
#		Vcol [iso]: Regional colloquial Arabic Verb, ISO3166-3 Alpha-2 country code, common to all Arab countries otherwise
#		VI: Verb imperfective (Amharic contingent, Arabic imperfective)
#		VC: Verb compound imperfective (Amharic compound imperfective, Arabic emphatic imperfective)
#		VJ: Verb jussive
#		VM: Verb imperative
#		VP: Verb perfective
#	AMSubclass/ARSubclass: Amharic/Arabic entry grammatical subclass
#		CON: Conjunction
#		PRP: Preposition
#		SNG: Singular
#		PLR: Plural
#		ACC: Accusative case
#		NOM: Nominative case
#		DAT: Dative case
#		GEN: Genitive case
#		IND: Indicative mood
#		SUB: Subjunctive mood
#	AMDomain/ARDomain: Amharic/Arabic entry semantic domain
#		ANAT: Anatomy
#		ANIM: Animate
#		DMST: Domestic
#		DATE: Date
#		LANG: Language specific
#		NAME: Named entity
#		NUMB: Number
#		PLNT: Plant
#		RLGN: Religion
#	Category: Arabic entry usage category
#		ARC: Amharic archaic entry
#		FFM: full form morphology
#		NUS: not used in Arabic
#		SSH: semantically shifted in Arabic
#	RootAM: Amharic theoretical root
#	RootAR: Arabic root
#	Gloss: English meaning of the Amharic entry
# ================================================================================================
ID	Amharic	AMIPA	ARIPA	Arabic	AMClass	ARClass	AMSubclass	ARSubclass	AMDomain	ARDomain	Category	RootAM	RootAR	Gloss
A01983	ይቀይራል	/jɨkʼɛjɨraːl/	/jaɣiːranna/	يَغِيرَنَّ	VC	VC						ቀየ፟ረ	غير	change
A01984	ይቀይር	/jɨkʼɛjɨr/	/jaɣiːjir/	يَغْيِّر	VI	VI						ቀየ፟ረ	غير	change
A01985	ግራ	/gɨraː/	/ɣajra/	غَيْرَ	R	R			PREP	PREP			غير	1. opposite of right 2. odd
A01986	መፈትፈት	/mɛfɛtɨfɛt/	/maftat/	مَفْتَت	I								فتت	crumble
A01987	መብጣት	/mɛbɨtˤat/	/maftaħ/	مَفْتَح	I							በጣህ	فتح	incise (flesh)
A01988	መፍትሄ	/mɛfɨtɨhe/	/miftaːħ/	مِفْتَاح	N	N							فتح	solution
A01989	መፍትሔ	/mɛfɨtɨhe/	/miftaːħ/	مِفْتاح	N	N							فتح	panacea, remedy
A01990	በጣ	/bɛtˤa/	/fataħa/	فَتَحَ	VP	VP						በጣህ	فتح	incise (flesh)
A01991	በጥቶ	/bɛtˤɨto/	/fatħun/	فَتْحٌ	G	M						በጣህ	فتح	incise (flesh)
A01992	ይበጣል	/jɨbɛtˤal/	/jaftiħanna/	يَفْتِحَنَّ	VC	VC						በጣህ	فتح	incise (flesh)
A01993	ይብጣ	/jɨbɨtˤa/	/jaftaħ/	يَفْتَح	VI	VI						በጣህ	فتح	incise (flesh)
A01994	ፍትሐት	/fɨtɨhɛt/	/fatħ/	فَتْح	N	N			RLGN	RLGN			فتح	freeing (by a priest) from the consequences of sin
A01995	ፍትሕ	/fɨtɨh/	/fatħ/	فَتْح	N	N							فتح	fairness; reasonableness; impartiality
A01996	መፈተሽ	/mɛfɛtɛʃ/	/maftaʃ/	مَفْتَش	I							ፈተ፟ሸ	فتش	frisk, search
A01997	ይፈትሻል	/jɨfɛtɨʃal/	/jaftiʃanna/	يَفْتِشَنَّ	VC	VC						ፈተ፟ሸ	فتش	frisk, search
A01998	ይፈትሽ	/jɨfɛtɨʃ/	/jafttiʃ/	يَفْتِّش	VI	VI						ፈተ፟ሸ	فتش	frisk, search
A01999	ፈተሸ	/fɛtɛʃɛ/	/fattaʃa/	فَتَّشَ	VP	VP						ፈተ፟ሸ	فتش	frisk, search
A02000	ፈታሽ	/fɛtaʃ/	/fattaːʃ/	فَتَّاش	P	P						ፈተ፟ሸ	فتش	frisk, search
A02001	ፈታሽ	/fɛtaʃ/	/fattaːʃ/	فَتَّاش	N	N						ፈተ፟ሸ	فتش	person who inspects at a check point
A02002	ፈትሾ	/fɛtɨʃo/	/fatʃun/	فَتْشٌ	G	M						ፈተ፟ሸ	فتش	frisk, search
A02003	ፍተሻ	/fɨtɛʃa/	/fitʃ/	فِتْش	N	N						ፈተ፟ሸ	فتش	check; control
A02004	ይፈተፍታል	/jɨfɛtɛfɨtal/	/jafatfitanna/	يَفَتْفِتَنَّ	VC	VC							فتفت	crumble
A02005	ይፈትፍት	/jɨfɛtɨfɨt/	/jafatfit/	يَفَتْفِت	VI	VI							فتفت	crumble
A02006	ፈተፈተ	/fɛtɛfɛtɛ/	/fatfata/	فَتْفَتَ	VP	VP							فتفت	crumble
A02007	ፈትፋች	/fɛtɨfatʃ/	/fatfaːt/	فَتْفَات	P	P							فتفت	crumble
A02008	ፈትፍቶ	/fɛtɨfɨto/	/fatfatatun/	فَتْفَتَةٌ	G	M							فتفت	crumble
A02009	መፍተል	/mɛfɨtɛl/	/maftal/	مَفْتَل	I								فتل	spin
A02010	ይፈተላል	/jɨfɛtɛlaːl/	/jaftilanna/	يَفْتِلَنَّ	VC	VC							فتل	spin
A02011	ይፈትል	/jɨfɛtɨl/	/jafattil/	يَفَتِّل	VI	VI							فتل	weave
A02012	ይፍተል	/jɨfɨtɛl/	/jaftil/	يَفْتِل	VI	VI							فتل	spin
A02013	ፈተለ	/fɛtɛlɛ/	/fatala/	فَتَلَ	VP	VP							فتل	spin
A02014	ፈተ፟ለ	/fɛttɛlɛ/	/fattala/	فَتَّلَ	VP	VP							فتل	weave
A02015	ፈታይ	/fɛtaj/	/fattaːl/	فَتَّال	P	P							فتل	spin
A02016	ፈታይ	/fɛtaj/	/fattaːl/	فَتَّال	P	P							فتل	weave
A02017	ፈትል	/fɛtɨl/	/fatl/	فَتْل	N	N							فتل	thread
A02018	ፈትሎ	/fɛtɨlo/	/fatlun/	فَتْلٌ	G	M							فتل	spin
A02019	ፈትሎ	/fɛtɨlo/	/fatlun/	فَتْلٌ	G	M							فتل	weave
A02020	ፍተል	/fɨtɛl/	/fattil/	فَتِّل	VM	VM							فتل	weave
A02021	መፈተን	/mɛfɛtɛn/	/maftan/	مَفْتَن	I							ፈተ፟ነ	فتن	try, test
A02022	ይፈትናል	/jɨfɛtɨnal/	/jaftinanna/	يَفْتِنَنَّ	VC	VC						ፈተ፟ነ	فتن	try, test
A02023	ይፈትን	/jɨfɛtɨn/	/jaftin/	يَفْتِن	VI	VI						ፈተ፟ነ	فتن	try, test
A02024	ይፈት፟ን	/jɨfɛttɨn/	/jafattin/	يَفَتِّن	VI	VI							فتن	test
A02025	ፈተነ	/fɛtɛnɛ/	/fatana/	فَتَنَ	VP	VP						ፈተ፟ነ	فتن	try, test
A02026	ፈተ፟ነ	/fɛttɛnɛ/	/fattana/	فَتَّنَ	VP	VP							فتن	test
A02027	ፈተና	/fɛtɛna/	/fitna/	فِتْنَة	N	N						ፈተ፟ነ	فتن	hardship
A02028	ፈተና	/fɛtɛna/	/fitna/	فِتْنَة	N	N						ፈተ፟ነ	فتن	test
A02029	ፈታኝ	/fɛtaɲ/	/fattaːn/	فَتَّان	N	N						ፈተ፟ነ	فتن	interviewer; very difficult situation
A02030	ፈታኝ	/fɛtaɲ/	/fattaːn/	فَتَّان	P	P						ፈተ፟ነ	فتن	try, test
A02031	ፈታ፟ኝ	/fɛttaɲ/	/fattaːn/	فَتَّان	P	P							فتن	test
A02032	ፈት፟ን	/fɛttɨn/	/fattin/	فَتِّن	VM	VM							فتن	test
A02033	ፈትኖ	/fɛtɨno/	/fatnun/	فَتْنٌ	G	M						ፈተ፟ነ	فتن	try, test
A02034	ፈት፟ኖ	/fɛttɨno/	/fatnun/	فَتْنٌ	G	M							فتن	test
A02035	ፈታይ	/fɛtaj/	/fattaːj/	فَتَّاي	N	N							فتي	one who spins cotton
A02036	መፋም	/mɛfam/	/mafħam/	مَفْحَم	I							ፋህመ	فحم	become red-hot
A02037	ይፋም	/jɨfam/	/jafħam/	يَفْحَم	VI	VI						ፋህመ	فحم	become red-hot
A02038	ይፍማል	/jɨfɨmaːl/	/jafħimanna/	يَفْحِمَنَّ	VC	VC						ፋህመ	فحم	become red-hot
A02039	ፋመ	/famɛ/	/faħama/	فَحَمَ	VP	VP						ፋህመ	فحم	become red-hot
A02040	ፋሚ	/fam/	/faːħim/	فَاحِم	P	P						ፋህመ	فحم	become red-hot
A02041	ፍሞ	/fɨmo/	/faħmun/	فَحْمٌ	G	M						ፋህመ	فحم	become red-hot
A02042	መፍጀት	/mɛfɨdʒɛt/	/mafdaħ/	مَفْدَح	I							ፈጀህ	فدح	consume, burn up
A02043	ይፈጃል	/jɨfɛdʒal/	/jafdiħanna/	يَفْدِحَنَّ	VC	VC						ፈጀህ	فدح	consume, burn up
A02044	ይፍጅ	/jɨfɨdʒ/	/jafdiħ/	يَفْدِح	VI	VI						ፈጀህ	فدح	consume, burn up
A02045	ፈጀ	/fɛdʒɛ/	/fadaħa/	فَدَحَ	VP	VP						ፈጀህ	فدح	consume, burn up
A02046	ፈጂ	/fɛdʒ/	/faːdiħ/	فَادِح	P	P						ፈጀህ	فدح	consume, burn up
A02047	ፈጅቶ	/fɛdʒɨto/	/fadħun/	فَدْحُ	G	M						ፈጀህ	فدح	consume, burn up
A02048	ፈርስ	/fɛrɨs/	/farθ/	فَرْث	N	N							فرث	content of the stomach
A02049	መብረር	/mɛbɨrɛr/	/mafar/	مَفَر	I								فرر	fly
A02050	በረረ	/bɛrɛrɛ/	/farra/	فَرَّ	VP	VP					SSH		فرر	fly
A02051	በረ፟ረ	/bɛrrɛrɛ/	/farrara/	فَرَّرَ	VP	VP							فرر	fly
A02052	በራሪ	/bɛraːr/	/farraːr/	فَرَّار	P	P					SSH		فرر	fly
A02053	በራሪ	/bɛraːr/	/farraːr/	فَرَّار	P	P							فرر	fly
A02054	በሮ	/bɛro/	/farrun/	فَرُّ	G	M					SSH		فرر	fly
A02055	በሮ፟	/bɛrro/	/farrun/	فَرٌّ	G	M							فرر	fly
A02056	ብረር	/bɨrɛr/	/firr/	فِرّ	VM	VM							فرر	fly
A02057	ይበር፟	/jɨbɛrr/	/jafarrir/	يَفَرِّر	VI	VI							فرر	fly
A02058	ይብረር	/jɨbɨrɛr/	/jafirr/	يَفِرّ	VI	VI					SSH		فرر	fly
A02059	ፈረሰኛ	/fɛrɛsɛɲa/	/faːris/	فَارِس	N	N							فرس	rider on horseback (esp. one who is skilled)
A02060	ፈረስ	/fɛrɛs/	/faras/	فَرَس	N	N			ANIM	ANIM			فرس	horse
A02061	ፍራሽ	/fɨraːʃ/	/firaːʃ/	فِرَاش	N	N			DMST	DMST			فرش	thick, thick flat pad to sleep on, flat oblong pad of wool, foam rubber, etc on which to sleep
A02062	ፍራሽ	/fɨraːʃ/	/firaːʃ/	فِرَاش	N	N			DMST	DMST			فرش	what is left after s, t (especially a house or town) is destroyed
A02063	መፍረድ	/mɛfɨrɛd/	/mafradˤ/	مَفْرَض	I								فرض	judge
A02064	ባርዳ	/barɨda/	/fariːdˤa/	فَرِيضَة	N	N	SNG	SNG		RLGN			فرض	deduction from gross weight
A02065	ተፈረ፟ደ	/tɛfɛrrɛdɛ/	/tafarradˤa/	تَفَرَّضَ	VP	VP							فرض	be decided
A02066	ተፈራጅ	/tɛfɛraːdʒ/	/mufarradˤ/	مُفَرَّض	P	P							فرض	be decided
A02067	ተፈርዶ	/tɛfɛrɨdo/	/tafarrudˤun/	تَفَرُّضٌ	G	M							فرض	be decided
A02068	ይፈ፟ረ፟ድ	/jɨffɛrrɛd/	/jafarridˤ/	يَفَرِّض	VI	VI							فرض	be decided
A02069	ይፈርዳል	/jɨfɛrɨdal/	/jafridˤanna/	يَفْرِضَنَّ	VC	VC							فرض	judge
A02070	ይፈርድ	/jɨfɛrɨd/	/jafarridˤ/	يَفَرِّض	VI	VI							فرض	judge
A02071	ይፍረድ	/jɨfɨrɛd/	/jafridˤ/	يَفْرِض	VI	VI							فرض	judge
A02072	ፈረደ	/fɛrɛdɛ/	/faradˤa/	فَرَضَ	VP	VP							فرض	judge
A02073	ፈረ፟ደ	/fɛrrɛdɛ/	/farradˤa/	فَرَّضَ	VP	VP							فرض	judge
A02074	ፈራጂ	/fɛraːdʒ/	/faraːdˤ/	فَرَاض	P	P							فرض	judge
A02075	ፈራጅ	/fɛraːdʒ/	/farraːdˤ/	فَرَّاض	P	P							فرض	judge
A02076	ፈርዶ	/fɛrɨdo/	/fardˤun/	فَرْضٌ	G	M							فرض	judge
A02077	ፈርዶ	/fɛrɨdo/	/fardˤun/	فَرْضٌ	G	M							فرض	judge
A02078	ፍረድ	/fɨrɛd/	/farridˤ/	فَرِّض	VM	VM							فرض	judge
A02079	ፍርድ	/fɨrɨd/	/fardˤ/	فَرْض	N	N	SNG	SNG	RLGN	RLGN	SSH		فرض	judgment, justice
A02080	ይፈርጣል	/jɨfɛrɨtˤal/	/jafritˤanna/	يَفْرِطَنَّ	VC	VC							فرط	burst
A02081	ይፍረጥ	/jɨfɨrɛtˤ/	/jafritˤ/	يَفْرِط	VI	VI							فرط	burst
A02082	ፈረጠ	/fɛrɛtˤɛ/	/faratˤa/	فَرَطَ	VP	VP							فرط	burst
A02083	ፈራጭ	/fɛraːtʃ/	/farraːtˤ/	فَرَّاط	P	P							فرط	burst
A02084	ፈርጦ	/fɛrɨtˤo/	/fartˤun/	فَرْطٌ	G	M							فرط	burst
A02085	መፍራት	/mɛfɨraːt/	/mafraʕ/	مَفْرَع	I							ፈራህ	فرع	fear
A02086	ይፈራ	/jɨfɛraː/	/jafarriʕ/	يَفَرِّع	VI	VI							فرع	fear
A02087	ይፈራል	/jɨfɛraːl/	/jafriʕanna/	يَفْرِعَنَّ	VC	VC						ፈራህ	فرع	fear
A02088	ይፍራ	/jɨfɨraː/	/jafraʕ/	يَفْرَع	VI	VI						ፈራህ	فرع	fear
A02089	ፈሪ	/fɛr/	/farraːʕ/	فَرَّاع	P	P							فرع	fear
A02090	ፈሪ	/fɛr/	/faːriʕ/	فَارِع	P	P						ፈራህ	فرع	fear
A02091	ፈራ	/fɛraː/	/faraʕa/	فَرَعَ	VP	VP						ፈራህ	فرع	fear
A02092	ፈራ፟	/fɛrraː/	/farraʕa/	فَرَّعَ	VP	VP							فرع	fear
A02093	ፈርቶ	/fɛrɨto/	/farʕun/	فَرْعٌ	G	M							فرع	fear
A02094	ፈርቶ	/fɛrɨto/	/farʕun/	فَرْعٌ	G	M						ፈራህ	فرع	fear
A02095	ፍራ	/fɨraː/	/farriʕ/	فَرِّع	VM	VM							فرع	fear
A02096	ረፈረፈ	/rɛfɛrɛfɛ/	/rafarafa/	فَرْفَرَ	VP	VP							فرفر	litter, strew
A02097	ረፍራፊ	/rɛfɨraːf/	/farfaːr/	فَرْفَار	P	P							فرفر	litter, strew
A02098	ረፍርፎ	/rɛfɨrɨfo/	/farfaratun/	فَرْفَرَةٌ	G	M							فرفر	litter, strew
A02099	ይረፍርፍ	/jɨrɛfɨrɨf/	/jafarfir/	يَفَرْفِر	VI	VI							فرفر	litter, strew
A02100	ይፈረፍራል	/jɨfɛrɛfɨraːl/	/jafarfiranna/	يَفَرْفِرَنَّ	VC	VC							فرفر	break into small pieces
A02101	ይፈርፍር	/jɨfɛrɨfɨr/	/jafarfir/	يَفَرْفِر	VI	VI							فرفر	break into small pieces
A02102	ፈረፈረ	/fɛrɛfɛrɛ/	/farfara/	فَرْفَرَ	VP	VP							فرفر	break into small pieces
A02103	ፈርፋሪ	/fɛrɨfar/	/farfaːr/	فَرْفَار	P	P							فرفر	break into small pieces
A02104	በሳ	/bɛsa/	/fasaħa/	فَسَحَ	VP	VP						በሳህ	فسح	pierce
A02105	በስቶ	/bɛsɨto/	/fasħun/	فَسْحٌ	G	M						በሳህ	فسح	pierce
A02106	በሺ	/bɛʃ/	/faːsiħ/	فَاسِح	P	P						በሳህ	فسح	pierce
A02107	ይበሳል	/jɨbɛsal/	/jafsaħanna/	يَفْسَحَنَّ	VC	VC						በሳህ	فسح	pierce
A02108	ይብሳ	/jɨbɨsa/	/jafsaħ/	يَفْسَح	VI	VI						በሳህ	فسح	pierce
A02109	ፍሥሐ	/fɨsɨhɛ/	/fisħ/	فِسْح	N	N							فسح	pleasure, delight, ecstasy
A02110	ይፈታል	/jɨfɛtal/	/jafsiχanna/	يَفْسِخَنَّ	VC	VC						ፈታህ	فسخ	untie, divorce
A02111	ይፍታ	/jɨfɨta/	/jafsaχ/	يَفْسَخ	VI	VI						ፈታህ	فسخ	untie, divorce
A02112	ፈታ	/fɛta/	/fasaχa/	فَسَخَ	VP	VP						ፈታህ	فسخ	untie, divorce
A02113	ፈትቶ	/fɛtɨto/	/fasχun/	فَسْخٌ	G	M						ፈታህ	فسخ	untie, divorce
A02114	ፈቺ	/fɛtʃ/	/faːsiχ/	فَاسِخ	P	P						ፈታህ	فسخ	untie, divorce
A02115	መፍሳት	/mɛfɨsat/	/mafsaː/	مَفْسَى	I							ፈሳህ	فسو	pass wind
A02116	ይፍሳ	/jɨfɨsa/	/jafsiː/	يَفْسِي	VI	VI							فسو	pass wind
A02117	ፈሳ	/fɛsa/	/fasaː/	فَسَى	VP	VP							فسو	pass wind
A02118	ፈስ	/fɛs/	/fusaːʔ/	فُساء	N	N							فسو	fart
A02119	ፈሺ	/fɛʃ/	/faːsiː/	فَاسِي	P	P						ፈሳህ	فسو	pass wind
A02120	ይፈሳል	/jɨfɛsal/	/jafsiːanna/	يَفْسِيَنَّ	VC	VC						ፈሳህ	فسي	pass wind
A02121	መፈጸም	/mɛfɛsʼɛm/	/mafsˤam/	مَفْصَم	I							ፈጸ፟መ	فصم	complete accomplish
A02122	ይፈጽማል	/jɨfɛsʼɨmaːl/	/jafsˤimanna/	يَفْصِمَنَّ	VC	VC						ፈጸ፟መ	فصم	complete accomplish
A02123	ይፈጽም	/jɨfɛsʼɨm/	/jafsˤim/	يَفْصِم	VI	VI						ፈጸ፟መ	فصم	complete accomplish
A02124	ፈጸመ	/fɛsʼɛmɛ/	/fasˤama/	فَصَمَ	VP	VP						ፈጸ፟መ	فصم	complete accomplish
A02125	ፈጻሚ	/fɛsʼam/	/fasˤsˤaːm/	فَصَّام	P	P						ፈጸ፟መ	فصم	complete accomplish
A02126	ፈጽሞ	/fɛsʼɨmo/	/fasˤmun/	فَصْمٌ	G	M						ፈጸ፟መ	فصم	complete accomplish
A02127	ፍጹምነት	/fɨsʼumɨnɛt/	/fasˤm/	فَصْم	N	N						ፈጸ፟መ	فصم	absoluteness, blameless, flawless
A02128	ፍጻሜ	/fɨsʼame/	/fisˤaːmiː/	فِصَامِي	N	N						ፈጸ፟መ	فصم	final
A02129	መፍጠር	/mɛfɨtˤɛr/	/maftˤar/	مَفْطَر	I								فطر	create
A02130	ተፈጥሮ	/tɛfɛtˤɨro/	/tafatˤtˤur/	تَفَطُّر	N	N			RLGN	RLGN			فطر	essence, creation, disposition
A02131	ይፈጥራል	/jɨfɛtˤɨraːl/	/jaftˤiranna/	يَفْطِرَنَّ	VC	VC							فطر	create
A02132	ይፍጠር	/jɨfɨtˤɛr/	/jaftˤir/	يَفْطِر	VI	VI							فطر	create
A02133	ፈጠረ	/fɛtˤɛrɛ/	/fatˤara/	فَطَرَ	VP	VP							فطر	create
A02134	ፈጠራ	/fɛtˤɛraː/	/fitˤra/	فِطْرَة	N	N			RLGN	RLGN			فطر	creativity
A02135	ፈጣሪ	/fɛtˤar/	/fatˤtˤaːr/	فَطَّار	N	N			RLGN	RLGN			فطر	god, creator
A02136	ፈጥሮ	/fɛtˤɨro/	/fatˤrun/	فَطْرٌ	G	M							فطر	create
A02137	ፍጡር	/fɨtˤur/	/fitˤr/	فِطْر	N	N			RLGN	RLGN			فطر	creation
A02138	ፍጥረት	/fɨtˤɨrɛt/	/fitˤra/	فِطْرَة	N	N	SNG	SNG	RLGN	RLGN			فطر	creature
A02139	ናፍቆት	/nafɨkʼot/	/iftiqaːd/	إفْتِقاد	N	N							فقد	craving desire, homesickness
A02140	መፍካት	/mɛfɨkat/	/mafqaʕ/	مَفْقَع	I							ፈካህ	فقع	alight, brighten
A02141	ይፈካል	/jɨfɛkal/	/jafqiʕanna/	يَفْقِعَنَّ	VC	VC						ፈካህ	فقع	alight, brighten
A02142	ይፍካ	/jɨfɨka/	/jafqaʕ/	يَفْقَع	VI	VI						ፈካህ	فقع	alight, brighten
A02143	ፈኪ	/fɛk/	/faːqiʕ/	فَاقِع	P	P						ፈካህ	فقع	alight, brighten
A02144	ፈካ	/fɛka/	/faqaʕa/	فَقَعَ	VP	VP						ፈካህ	فقع	alight, brighten
A02145	ፈክቶ	/fɛkɨto/	/faqʕun/	فَقْعٌ	G	M						ፈካህ	فقع	alight, brighten
A02146	መፈክር	/mɛfɛkɨr/	/mafkar/	مَفْكَر	N	N							فكر	motto
A02147	ማፍቀር	/maːfɨkʼɛr/	/mafkar/	مَفْكَر	I							*ፈቀረ	فكر	love
A02148	አፈቀረ	/ʔɛfɛkʼɛrɛ/	/ʔfkara/	أفْكَرَ	VP	VP							فكر	love
A02149	አፍቃሪ	/ʔɛfɨkʼari/	/fakkaːr/	فَكَّار	P	P						*ፈቀረ	فكر	love
A02150	አፍቅሮ	/ʔɛfɨkʼɨro/	/fikrun/	فِكْرٌ	G	M						*ፈቀረ	فكر	love
A02151	ያፈቅራል	/jafɛkʼɨraːl/	/jafkiranna/	يَفْكِرَنَّ	VC	VC						*ፈቀረ	فكر	love
A02152	ፍቅር	/fɨkʼɨr/	/fikr/	فِكْر	N	N							فكر	affection, passion, benevolence
A02153	መፍቻ	/mɛfɨtʃa/	/mifak/	مِفَك	N	N			DMST	DMST			فكك	screw driver
A02154	መፍለጥ	/mɛfɨlɛtˤ/	/maflat/	مَفْلَت	I								فلت	split
A02155	ይፈለጣል	/jɨfɛlɛtˤal/	/jaflitanna/	يَفْلِتَنَّ	VC	VC							فلت	split
A02156	ይፍለጥ	/jɨfɨlɛtˤ/	/jaflit/	يَفْلِت	VI	VI							فلت	split
A02157	ፈለጠ	/fɛlɛtˤɛ/	/falata/	فَلَتَ	VP	VP							فلت	split
A02158	ፈላጪ	/fɛlaːtʃ/	/fallaːt/	فَلَّات	P	P							فلت	split
A02159	ፈልጦ	/fɛlɨtˤo/	/faltun/	فَلْتٌ	G	M							فلت	split
A02160	ፈልጦ	/fɛlɨtˤo/	/faltun/	فَلْتٌ	G	M							فلت	split
A02161	ፈለሰ	/fɛlɛsɛ/	/fallasa/	فَلَّسَ	VP	VP							فلس	migrate
A02162	ፈላሺ	/fɛlaːʃ/	/fallaːs/	فَلَّاس	P	P							فلس	migrate
A02163	ይፈለስፋል	/jɨfɛlɛsɨfal/	/jafalsifanna/	يَفَلْسِفَنَّ	VC	VC							فلسف	invent
A02164	ይፈልስፍ	/jɨfɛlɨsɨf/	/jafalsif/	يَفَلْسِف	VI	VI							فلسف	invent
A02165	ፈለሰፈ	/fɛlɛsɛfɛ/	/falsafa/	فَلْسَفَ	VP	VP							فلسف	invent
A02166	ፈልሳፊ	/fɛlɨsaf/	/falsaːf/	فَلْسَاف	P	P							فلسف	invent
A02167	ፈልስፎ	/fɛlɨsɨfo/	/falsafatun/	فَلْسَفَةٌ	G	M							فلسف	invent
A02168	ፈለክ	/fɛlɛk/	/falak/	فَلَك	N	N							فلك	planet
A02169	ይፈነግላል	/jɨfɛnɛgɨlaːl/	/jafanqilanna/	يَفَنْقِلَنَّ	VC	VC							فنقل	upset, over turn
A02170	ይፈንግል	/jɨfɛnɨgɨl/	/jafangil/	يَفَنْقِل	VI	VIcol [sd]							فنقل	upset, over turn
A02171	ፈነገለ	/fɛnɛgɛlɛ/	/fangala/	فَنْقَلَ	VP	VPcol [sd]							فنقل	upset, over turn
A02172	ፈንጋይ	/fɛnɨgaj/	/fanqaːl/	فَنْقَال	P	Pcol [sd]							فنقل	upset, over turn
A02173	ፈንግሎ	/fɛnɨgɨlo/	/fangala/	فَنْقَلة	G	Mcol [sd]							فنقل	upset, over turn
A02174	ዘፈነ	/zɛfɛnɛ/	/fannana/	فَنَّنَ	VP	VP							فنن	sing
A02175	ዘፈን	/zɛfɛn/	/fann/	فَنّ	N	N							فنن	singing, music for the voice
A02176	ዘፋኝ	/zɛfaɲ/	/fannaːn/	فَنَّان	N	N							فنن	person who sings
A02177	ዘፋኝ	/zɛfaɲ/	/fannaːn/	فَنَّان	P	P							فنن	sing
A02178	ዘፍኖ	/zɛfɨno/	/fannun/	فَنٌّ	G	M							فنن	sing
A02179	ፋይዳ	/fajɨda/	/faːʔida/	فَائِدَة	N	N							فيد	significance; avail
A02180	ቆብ	/kʼob/	/qubba/	قُبَّة	N	N			ANAT	ANAT			قبب	bony or skeletal part of head
A02181	መቃብር	/mɛkʼabɨr/	/maqaːbir/	مَقَابِر	N	N							قبر	grave (burial place)
A02182	መቅበር	/mɛkʼɨbɛr/	/maqbar/	مَقْبَر	G	G							قبر	bury
A02183	መቅበር	/mɛkʼɨbɛr/	/maqbar/	مَقْبَر	I								قبر	bury
A02184	ቀበረ	/kʼɛbɛrɛ/	/qabara/	قَبَرَ	VP	VP							قبر	bury
A02185	ቀበ፟ረ	/kʼɛbbɛrɛ/	/qabbara/	قَبَّرَ	VP	VP							قبر	bury
A02186	ቀባሪ	/kʼɛbar/	/qabbaːr/	قَبَّار	P	P							قبر	bury
A02187	ቀባሪ	/kʼɛbar/	/qabbaːr/	قَبَّار	P	P							قبر	bury
A02188	ቀባሪ	/kʼɛbari/	/qabriː/	قَبْرِي	N	N							قبر	the bereaved
A02189	ቀብር	/kʼɛbɨr/	/qabr/	قَبْر	N	N							قبر	funeral
A02190	ቀብሮ	/kʼɛbɨro/	/qabrun/	قَبْرٌ	G	M							قبر	bury
A02191	ቀብሮ	/kʼɛbɨro/	/qabrun/	قَبْرٌ	G	M							قبر	bury
A02192	ቅበር	/kʼɨbɛr/	/qabbir/	قَبِّر	VM	VM							قبر	bury
A02193	ተቀበ፟ረ	/tɛkʼɛbbɛrɛ/	/taqabbara/	تَقَبَّرَ	VP	VP							قبر	be buried
A02194	ተቀባሪ	/tɛkʼɛbar/	/muqabbar/	مُقَبَّر	P	P							قبر	be buried
