# Kalmasoft Databases
# Database of Arabic words of Ethiopic origin
# References: www.kalmasoft.com/KLEX/dbamara.htm, www.kalmasoft.com/KLEX/dbtirara.htm, www.kalmasoft.com/KLEX/dbtigara.htm
# Primary resources: Lexical Data Repository of the Ge'ez Frontier Foundation https://github.com/geezorg/data/tree/master; HornMorpho is part of the L3 Project http://www.cs.indiana.edu/~gasser/Research/projects.html; Carl W. Isenberg, Grammar of the Amharic Language
# Secondary resources: https://github.com/admasethiopia/dictionaries/blob/master/Amharic%20Tigrinya%20English%20Dictionary.txt, https://github.com/fgaim/Tigrinya-BiLexicon/blob/master/Tigrinya-English.dic
# Related works: www.kalmasoft.com/KLEX/dcamhara.htm, www.kalmasoft.com/KLEX/dbsyriac.htm
# Availability: https://github.com/Kalmasoft/Databases/blob/main/Ethiopic
# Terminology: www.kalmasoft.com/adevtool.htm
# Tools: Amharic Verb Conjugation generator www.kalmasoft.com/KMAPS/eamrconj.htm
# Created: 3 Jan 2021 8:38 AM
# Updated: 11 Sep 2026 2:12 PM
# Encoding: UTF8
# Delimiter: TAB
# Total entries: 4,000+
# Copyright ©1999-2025 Kalmasoft www.kalmasoft.com
# Contact: info@kalmasoft.com
# =========================================
# Licensed under Creative Commons Attribution-ShareAlike 4.0 International license.
# This is a work in progress, not completed, any citations for academic purposes should include the date when the file was downloaded.
# =========================================
# Attributes:
#	ID: 6 digits identification number
#		A######: HornMorpho original entry (A: Amharic, G: Ge'ez, R: Tigrinya, T: Tigre)
#		K######: Kalmasoft added entry
#	Ethiopic: Ethiopic entry
#	ETIPA: Reading for Ethiopic entry (International Phonetic Alphabet)
#	ARIPA: Reading for Arabic (International Phonetic Alphabet)
#	Arabic: Arabic parallel word
#	ETClass/ARClass: Ethiopic/Arabic grammatical class
#		A: Adjective
#		D: Adverb
#		I: Infinitive (Amharic infinitive, Arabic Mimatic infinitive)
#		G: Gerund (Amharic gerund)
#		M: Masdar (Arabic infinitive)
#		N: Noun
#		NT: Arabic Temporal noun
#		NL: Arabic Locative noun
#		Ncol: Regional colloquial Arabic Noun, region codes appear in "Locale", apply only to MSA otherwise
#		R: Particle
#		P: Participle (Amharic and Arabic active participle)
#		Vcol: Regional colloquial Arabic Verb, region codes appear in "Locale", apply only to MSA otherwise
#		VI: Verb imperfective (Amharic contingent, Arabic imperfective)
#		VC: Verb compound imperfective (Amharic compound imperfective, Arabic emphatic imperfective)
#		VJ: Verb jussive
#		VM: Verb imperative
#		VP: Verb perfective, past
#	ETSubclass/ARSubclass: Ethiopic/Arabic entry grammatical subclass
#		CON: Conjunction
#		PRP: Preposition
#		SNG: Singular
#		PLR: Plural
#		ACC: Accusative case
#		NOM: Nominative case
#		DAT: Dative case
#		GEN: Genitive case
#		IND: Indicative mood
#		SUB: Subjunctive mood
#	ETDomain/ARDomain: Ethiopic/Arabic entry semantic domain
#		ANAT: Anatomy
#		ANIM: Animate
#		DMST: Domestic
#		DATE: Date
#		LANG: Language specific
#		NAME: Named entity
#		NUMB: Number
#		PLNT: Plant
#		RLGN: Religion
#	Category: Arabic entry usage category
#		ARC: Ethiopic archaic entry
#		FFM: full form morphology
#		NUS: not used in Arabic
#		SSH: semantically shifted in Arabic
#	RootET: Ethiopic theoretical root
#	RootAR: Arabic root
#	Language: Ethiopic language, ISO 639-3 three-letter code
#	Recipient: Recipient Arabic varieties, ISO 639-3 three-letter code
#	Locale: Locales of the recipient Arabic varieties, ISO3166-3 Alpha-3 country codes
#	Gloss: Arabic semantic adaptation in English
# =========================================
ID	Ethiopic	ETIPA	ARIPA	Arabic	ETClass	ARClass	ETSubclass	ARSubclass	ETDomain	ARDomain	Category	RootAM	RootAR	Language	Recipient	Locale	Gloss
A01955	ገመገመ	/gɛmɛgɛmɛ/	/ɣamɣama/	غَمْغَمَ	VP	VP							غمغم	amh	arb		evaluate, sound out
A01956	ገምጋሚ	/gɛmɨgam/	/ɣamɣaːm/	غَمْغَام	P	P							غمغم	amh	arb		evaluate, sound out
A01957	ገምግሞ	/gɛmɨgɨmo/	/ɣamɣamatun/	غَمْغَمَةٌ	G	M							غمغم	amh	arb		evaluate, sound out
A01958	ገምግሞ	/gɛmɨgɨmo/	/ɣamɣamatun/	غَمْغَمَةٌ	G	M							غمغم	amh	arb		evaluate, sound out
A01959	ጉምጉምታ	/gumɨgumɨta/	/ɣamɣama/	غَمْغَمَة	N	N							غمغم	amh	arb		rumor
A01960	ቂም	/kʼim/	/ɣam/	غَم	N	N							غمم	amh	arb		animosity, bitterness, grudge
A01961	ጉማም	/gumaːm/	/ɣamaːm/	غَمَام	A	A							غمم	amh	arb		smoggy
A01962	መቃኘት	/mɛkʼaɲɛt/	/maɣnaː/	مَغْنَى	G	G						*ቃኘ፟ህ	غني	amh	arb		compose hymns
A01963	መቃኘት	/mɛkʼaɲɛt/	/maɣnaː/	مَغْنَى	I							*ቃኘ፟ህ	غني	amh	arb		compose hymns
A01964	ቃኚ	/kʼaɲ/	/ɣaːniː/	غَانِي	P	P						*ቃኘ፟ህ	غني	amh	arb		compose hymns
A01965	ቃኝቶ	/kʼaɲɨto/	/ɣanijatun/	غَنْيَةٌ	G	M						*ቃኘ፟ህ	غني	amh	arb		compose hymns
A01966	ቅኔ	/kʼɨne/	/ɣinaːʔ/	غِنَاء	N	N							غني	amh	arb		literature inverse of high quality
A01967	ተቃኘ	/tɛkʼaɲɛ/	/taɣanːaː/	تَغَنَّى	VP	VP						*ቃኘ፟ህ	غني	amh	arb		compose hymns
A01968	ይቃኛል	/jɨkʼaɲal/	/jaɣniːanːa/	يَغْنِيَنَّ	VC	VC						*ቃኘ፟ህ	غني	amh	arb		compose hymns
A01969	ይቃኝ	/jɨkʼaɲ/	/jataɣanːaː/	يَتَغَنَّى	VI	VI						*ቃኘ፟ህ	غني	amh	arb		compose hymns
A01970	ማጎር	/maːgor/	/maɣaːr/	مَغَار	I							አጎ፟ረ	غور	amh	arb		huddle, confine
A01971	አጉሮ	/ʔɛguro/	/ɣawrun/	غَوْرٌ	G	M						አጎ፟ረ	غور	amh	arb		huddle, confine
A01972	አጎረ	/ʔɛgorɛ/	/ɣaːra/	غَارَ	VP	VP						አጎ፟ረ	غور	amh	arb		huddle, confine
A01973	አጓሪ	/ʔɛgoar/	/ɣaːʔir/	غَائِر	P	P						አጎ፟ረ	غور	amh	arb		huddle, confine
A01974	ያጉራል	/jaguraːl/	/jaɣuːiranːa/	يَغْوِرَنَّ	VC	VC						አጎ፟ረ	غور	amh	arb		huddle, confine
A01975	ያጉር	/jagur/	/jaɣuːr/	يَغُور	VI	VI						አጎ፟ረ	غور	amh	arb		huddle, confine
A01976	መቀየር	/mɛkʼɛjar/	/maɣijar/	مَغْيَر	I							ቀየ፟ረ	غير	amh	arb		change
A01977	ቀየረ	/kʼɛjarɛ/	/ɣajiːjara/	غَيَّرَ	VP	VP						ቀየ፟ረ	غير	amh	arb		change
A01978	ቀየረ፡ልብስ	/kʼɛjarɛ፡lɨbɨs/	/ɣjːar/	غِيار(لِبس)	N	N			DMST	DMST		ቀየ፟ረ	غير	amh	arb		spare clothes
A01979	ቀያሪ	/kʼɛjar/	/ɣajːar/	غَيَّار	P	P						ቀየ፟ረ	غير	amh	arb		change
A01980	ቀይሮ	/kʼɛjɨro/	/ɣajrun/	غَيْرٌ	G	M						ቀየ፟ረ	غير	amh	arb		change
A01981	ቅየራ	/kʼɨjaraː/	/ɣjːar/	غِيَار	N	N						ቀየ፟ረ	غير	amh	arb		replacement
A01982	ቅያሪ	/kʼɨjar/	/ɣjːar/	غِيَار	A	A						ቀየ፟ረ	غير	amh	arb		alteration
A01983	ይቀይራል	/jɨkʼɛjɨraːl/	/jaɣiːranːa/	يَغِيرَنَّ	VC	VC						ቀየ፟ረ	غير	amh	arb		change
A01984	ይቀይር	/jɨkʼɛjɨr/	/jaɣiːjir/	يَغْيِّر	VI	VI						ቀየ፟ረ	غير	amh	arb		change
A01985	ግራ	/gɨraː/	/ɣajra/	غَيْرَ	R	R			PREP	PREP			غير	amh	arb		1. opposite of right 2. odd
A01986	መፈትፈት	/mɛfɛtɨfɛt/	/maftat/	مَفْتَت	I								فتت	amh	arb		crumble
A01987	መብጣት	/mɛbɨtˤat/	/maftaħ/	مَفْتَح	I							በጣህ	فتح	amh	arb		incise (flesh)
A01988	መፍትሄ	/mɛfɨtɨhe/	/miftaːħ/	مِفْتَاح	N	N							فتح	amh	arb		solution
A01989	መፍትሔ	/mɛfɨtɨhe/	/miftaːħ/	مِفْتاح	N	N							فتح	amh	arb		panacea, remedy
A01990	በጣ	/bɛtˤa/	/fataħa/	فَتَحَ	VP	VP						በጣህ	فتح	amh	arb		incise (flesh)
A01991	በጥቶ	/bɛtˤɨto/	/fatħun/	فَتْحٌ	G	M						በጣህ	فتح	amh	arb		incise (flesh)
A01992	ይበጣል	/jɨbɛtˤal/	/jaftiħanːa/	يَفْتِحَنَّ	VC	VC						በጣህ	فتح	amh	arb		incise (flesh)
A01993	ይብጣ	/jɨbɨtˤa/	/jaftaħ/	يَفْتَح	VI	VI						በጣህ	فتح	amh	arb		incise (flesh)
A01994	ፍትሐት	/fɨtɨhɛt/	/fatħ/	فَتْح	N	N			RLGN	RLGN			فتح	amh	arb		freeing (by a priest) from the consequences of sin
A01995	ፍትሕ	/fɨtɨh/	/fatħ/	فَتْح	N	N							فتح	amh	arb		fairness; reasonableness; impartiality
A01996	መፈተሽ	/mɛfɛtɛʃ/	/maftaʃ/	مَفْتَش	I							ፈተ፟ሸ	فتش	amh	arb		frisk, search
A01997	ይፈትሻል	/jɨfɛtɨʃal/	/jaftiʃanːa/	يَفْتِشَنَّ	VC	VC						ፈተ፟ሸ	فتش	amh	arb		frisk, search
A01998	ይፈትሽ	/jɨfɛtɨʃ/	/jaftːiʃ/	يَفْتِّش	VI	VI						ፈተ፟ሸ	فتش	amh	arb		frisk, search
A01999	ፈተሸ	/fɛtɛʃɛ/	/fatːaʃa/	فَتَّشَ	VP	VP						ፈተ፟ሸ	فتش	amh	arb		frisk, search
A02000	ፈታሽ	/fɛtaʃ/	/fatːaːʃ/	فَتَّاش	P	P						ፈተ፟ሸ	فتش	amh	arb		frisk, search
A02001	ፈታሽ	/fɛtaʃ/	/fatːaːʃ/	فَتَّاش	N	N						ፈተ፟ሸ	فتش	amh	arb		person who inspects at a check point
A02002	ፈትሾ	/fɛtɨʃo/	/fatʃun/	فَتْشٌ	G	M						ፈተ፟ሸ	فتش	amh	arb		frisk, search
A02003	ፍተሻ	/fɨtɛʃa/	/fitʃ/	فِتْش	N	N						ፈተ፟ሸ	فتش	amh	arb		check; control
A02004	ይፈተፍታል	/jɨfɛtɛfɨtal/	/jafatfitanːa/	يَفَتْفِتَنَّ	VC	VC							فتفت	amh	arb		crumble
A02005	ይፈትፍት	/jɨfɛtɨfɨt/	/jafatfit/	يَفَتْفِت	VI	VI							فتفت	amh	arb		crumble
A02006	ፈተፈተ	/fɛtɛfɛtɛ/	/fatfata/	فَتْفَتَ	VP	VP							فتفت	amh	arb		crumble
A02007	ፈትፋች	/fɛtɨfatʃ/	/fatfaːt/	فَتْفَات	P	P							فتفت	amh	arb		crumble
A02008	ፈትፍቶ	/fɛtɨfɨto/	/fatfatatun/	فَتْفَتَةٌ	G	M							فتفت	amh	arb		crumble
A02009	መፍተል	/mɛfɨtɛl/	/maftal/	مَفْتَل	I								فتل	amh	arb		spin
A02010	ይፈተላል	/jɨfɛtɛlaːl/	/jaftilanːa/	يَفْتِلَنَّ	VC	VC							فتل	amh	arb		spin
A02011	ይፈትል	/jɨfɛtɨl/	/jafatːil/	يَفَتِّل	VI	VI							فتل	amh	arb		weave
A02012	ይፍተል	/jɨfɨtɛl/	/jaftil/	يَفْتِل	VI	VI							فتل	amh	arb		spin
A02013	ፈተለ	/fɛtɛlɛ/	/fatala/	فَتَلَ	VP	VP							فتل	amh	arb		spin
A02014	ፈተ፟ለ	/fɛtːɛlɛ/	/fatːala/	فَتَّلَ	VP	VP							فتل	amh	arb		weave
A02015	ፈታይ	/fɛtaj/	/fatːaːl/	فَتَّال	P	P							فتل	amh	arb		spin
A02016	ፈታይ	/fɛtaj/	/fatːaːl/	فَتَّال	P	P							فتل	amh	arb		weave
A02017	ፈትል	/fɛtɨl/	/fatl/	فَتْل	N	N							فتل	amh	arb		thread
A02018	ፈትሎ	/fɛtɨlo/	/fatlun/	فَتْلٌ	G	M							فتل	amh	arb		spin
A02019	ፈትሎ	/fɛtɨlo/	/fatlun/	فَتْلٌ	G	M							فتل	amh	arb		weave
A02020	ፍተል	/fɨtɛl/	/fatːil/	فَتِّل	VM	VM							فتل	amh	arb		weave
A02021	መፈተን	/mɛfɛtɛn/	/maftan/	مَفْتَن	I							ፈተ፟ነ	فتن	amh	arb		try, test
A02022	ይፈትናል	/jɨfɛtɨnal/	/jaftinanːa/	يَفْتِنَنَّ	VC	VC						ፈተ፟ነ	فتن	amh	arb		try, test
A02023	ይፈትን	/jɨfɛtɨn/	/jaftin/	يَفْتِن	VI	VI						ፈተ፟ነ	فتن	amh	arb		try, test
A02024	ይፈት፟ን	/jɨfɛtːɨn/	/jafatːin/	يَفَتِّن	VI	VI							فتن	amh	arb		test
A02025	ፈተነ	/fɛtɛnɛ/	/fatana/	فَتَنَ	VP	VP						ፈተ፟ነ	فتن	amh	arb		try, test
A02026	ፈተ፟ነ	/fɛtːɛnɛ/	/fatːana/	فَتَّنَ	VP	VP							فتن	amh	arb		test
A02027	ፈተና	/fɛtɛna/	/fitna/	فِتْنَة	N	N						ፈተ፟ነ	فتن	amh	arb		hardship
A02028	ፈተና	/fɛtɛna/	/fitna/	فِتْنَة	N	N						ፈተ፟ነ	فتن	amh	arb		test
A02029	ፈታኝ	/fɛtaɲ/	/fatːaːn/	فَتَّان	N	N						ፈተ፟ነ	فتن	amh	arb		interviewer; very difficult situation
A02030	ፈታኝ	/fɛtaɲ/	/fatːaːn/	فَتَّان	P	P						ፈተ፟ነ	فتن	amh	arb		try, test
A02031	ፈታ፟ኝ	/fɛtːaɲ/	/fatːaːn/	فَتَّان	P	P							فتن	amh	arb		test
A02032	ፈት፟ን	/fɛtːɨn/	/fatːin/	فَتِّن	VM	VM							فتن	amh	arb		test
A02033	ፈትኖ	/fɛtɨno/	/fatnun/	فَتْنٌ	G	M						ፈተ፟ነ	فتن	amh	arb		try, test
A02034	ፈት፟ኖ	/fɛtːɨno/	/fatnun/	فَتْنٌ	G	M							فتن	amh	arb		test
A02035	ፈታይ	/fɛtaj/	/fatːaːj/	فَتَّاي	N	N							فتي	amh	arb		one who spins cotton
A02036	መፋም	/mɛfam/	/mafħam/	مَفْحَم	I							ፋህመ	فحم	amh	arb		become red-hot
A02037	ይፋም	/jɨfam/	/jafħam/	يَفْحَم	VI	VI						ፋህመ	فحم	amh	arb		become red-hot
A02038	ይፍማል	/jɨfɨmaːl/	/jafħimanːa/	يَفْحِمَنَّ	VC	VC						ፋህመ	فحم	amh	arb		become red-hot
A02039	ፋመ	/famɛ/	/faħama/	فَحَمَ	VP	VP						ፋህመ	فحم	amh	arb		become red-hot
A02040	ፋሚ	/fam/	/faːħim/	فَاحِم	P	P						ፋህመ	فحم	amh	arb		become red-hot
A02041	ፍሞ	/fɨmo/	/faħmun/	فَحْمٌ	G	M						ፋህመ	فحم	amh	arb		become red-hot
A02042	መፍጀት	/mɛfɨdʒɛt/	/mafdaħ/	مَفْدَح	I							ፈጀህ	فدح	amh	arb		consume, burn up
A02043	ይፈጃል	/jɨfɛdʒal/	/jafdiħanːa/	يَفْدِحَنَّ	VC	VC						ፈጀህ	فدح	amh	arb		consume, burn up
A02044	ይፍጅ	/jɨfɨdʒ/	/jafdiħ/	يَفْدِح	VI	VI						ፈጀህ	فدح	amh	arb		consume, burn up
A02045	ፈጀ	/fɛdʒɛ/	/fadaħa/	فَدَحَ	VP	VP						ፈጀህ	فدح	amh	arb		consume, burn up
A02046	ፈጂ	/fɛdʒ/	/faːdiħ/	فَادِح	P	P						ፈጀህ	فدح	amh	arb		consume, burn up
A02047	ፈጅቶ	/fɛdʒɨto/	/fadħun/	فَدْحُ	G	M						ፈጀህ	فدح	amh	arb		consume, burn up
A02048	ፈርስ	/fɛrɨs/	/farθ/	فَرْث	N	N							فرث	amh	arb		content of the stomach
A02049	መብረር	/mɛbɨrɛr/	/mafar/	مَفَر	I								فرر	amh	arb		fly
A02050	በረረ	/bɛrɛrɛ/	/farːa/	فَرَّ	VP	VP					SSH		فرر	amh	arb		fly
A02051	በረ፟ረ	/bɛrːɛrɛ/	/farːara/	فَرَّرَ	VP	VP							فرر	amh	arb		fly
A02052	በራሪ	/bɛraːr/	/farːaːr/	فَرَّار	P	P					SSH		فرر	amh	arb		fly
A02053	በራሪ	/bɛraːr/	/farːaːr/	فَرَّار	P	P							فرر	amh	arb		fly
A02054	በሮ	/bɛro/	/farːun/	فَرُّ	G	M					SSH		فرر	amh	arb		fly
A02055	በሮ፟	/bɛrːo/	/farːun/	فَرٌّ	G	M							فرر	amh	arb		fly
A02056	ብረር	/bɨrɛr/	/firː/	فِرّ	VM	VM							فرر	amh	arb		fly
A02057	ይበር፟	/jɨbɛrː/	/jafarːir/	يَفَرِّر	VI	VI							فرر	amh	arb		fly
A02058	ይብረር	/jɨbɨrɛr/	/jafirː/	يَفِرّ	VI	VI					SSH		فرر	amh	arb		fly
A02059	ፈረሰኛ	/fɛrɛsɛɲa/	/faːris/	فَارِس	N	N							فرس	amh	arb		rider on horseback (esp. one who is skilled)
A02060	ፈረስ	/fɛrɛs/	/faras/	فَرَس	N	N			ANIM	ANIM			فرس	amh	arb		horse
A02061	ፍራሽ	/fɨraːʃ/	/firaːʃ/	فِرَاش	N	N			DMST	DMST			فرش	amh	arb		thick, thick flat pad to sleep on, flat oblong pad of wool, foam rubber, etc on which to sleep
A02062	ፍራሽ	/fɨraːʃ/	/firaːʃ/	فِرَاش	N	N			DMST	DMST			فرش	amh	arb		what is left after s, t (especially a house or town) is destroyed
A02063	መፍረድ	/mɛfɨrɛd/	/mafradˤ/	مَفْرَض	I								فرض	amh	arb		judge
A02064	ባርዳ	/barɨda/	/fariːdˤa/	فَرِيضَة	N	N	SNG	SNG		RLGN			فرض	amh	arb		deduction from gross weight
A02065	ተፈረ፟ደ	/tɛfɛrːɛdɛ/	/tafarːadˤa/	تَفَرَّضَ	VP	VP							فرض	amh	arb		be decided
A02066	ተፈራጅ	/tɛfɛraːdʒ/	/mufarːadˤ/	مُفَرَّض	P	P							فرض	amh	arb		be decided
A02067	ተፈርዶ	/tɛfɛrɨdo/	/tafarːudˤun/	تَفَرُّضٌ	G	M							فرض	amh	arb		be decided
A02068	ይፈ፟ረ፟ድ	/jɨfːɛrːɛd/	/jafarːidˤ/	يَفَرِّض	VI	VI							فرض	amh	arb		be decided
A02069	ይፈርዳል	/jɨfɛrɨdal/	/jafridˤanːa/	يَفْرِضَنَّ	VC	VC							فرض	amh	arb		judge
A02070	ይፈርድ	/jɨfɛrɨd/	/jafarːidˤ/	يَفَرِّض	VI	VI							فرض	amh	arb		judge
A02071	ይፍረድ	/jɨfɨrɛd/	/jafridˤ/	يَفْرِض	VI	VI							فرض	amh	arb		judge
A02072	ፈረደ	/fɛrɛdɛ/	/faradˤa/	فَرَضَ	VP	VP							فرض	amh	arb		judge
A02073	ፈረ፟ደ	/fɛrːɛdɛ/	/farːadˤa/	فَرَّضَ	VP	VP							فرض	amh	arb		judge
A02074	ፈራጂ	/fɛraːdʒ/	/faraːdˤ/	فَرَاض	P	P							فرض	amh	arb		judge
A02075	ፈራጅ	/fɛraːdʒ/	/farːaːdˤ/	فَرَّاض	P	P							فرض	amh	arb		judge
A02076	ፈርዶ	/fɛrɨdo/	/fardˤun/	فَرْضٌ	G	M							فرض	amh	arb		judge
A02077	ፈርዶ	/fɛrɨdo/	/fardˤun/	فَرْضٌ	G	M							فرض	amh	arb		judge
A02078	ፍረድ	/fɨrɛd/	/farːidˤ/	فَرِّض	VM	VM							فرض	amh	arb		judge
A02079	ፍርድ	/fɨrɨd/	/fardˤ/	فَرْض	N	N	SNG	SNG	RLGN	RLGN	SSH		فرض	amh	arb		judgment, justice
A02080	ይፈርጣል	/jɨfɛrɨtˤal/	/jafritˤanːa/	يَفْرِطَنَّ	VC	VC							فرط	amh	arb		burst
A02081	ይፍረጥ	/jɨfɨrɛtˤ/	/jafritˤ/	يَفْرِط	VI	VI							فرط	amh	arb		burst
A02082	ፈረጠ	/fɛrɛtˤɛ/	/faratˤa/	فَرَطَ	VP	VP							فرط	amh	arb		burst
A02083	ፈራጭ	/fɛraːtʃ/	/farːaːtˤ/	فَرَّاط	P	P							فرط	amh	arb		burst
A02084	ፈርጦ	/fɛrɨtˤo/	/fartˤun/	فَرْطٌ	G	M							فرط	amh	arb		burst
A02085	መፍራት	/mɛfɨraːt/	/mafraʕ/	مَفْرَع	I							ፈራህ	فرع	amh	arb		fear
A02086	ይፈራ	/jɨfɛraː/	/jafarːiʕ/	يَفَرِّع	VI	VI							فرع	amh	arb		fear
A02087	ይፈራል	/jɨfɛraːl/	/jafriʕanːa/	يَفْرِعَنَّ	VC	VC						ፈራህ	فرع	amh	arb		fear
A02088	ይፍራ	/jɨfɨraː/	/jafraʕ/	يَفْرَع	VI	VI						ፈራህ	فرع	amh	arb		fear
A02089	ፈሪ	/fɛr/	/farːaːʕ/	فَرَّاع	P	P							فرع	amh	arb		fear
A02090	ፈሪ	/fɛr/	/faːriʕ/	فَارِع	P	P						ፈራህ	فرع	amh	arb		fear
A02091	ፈራ	/fɛraː/	/faraʕa/	فَرَعَ	VP	VP						ፈራህ	فرع	amh	arb		fear
A02092	ፈራ፟	/fɛrːaː/	/farːaʕa/	فَرَّعَ	VP	VP							فرع	amh	arb		fear
A02093	ፈርቶ	/fɛrɨto/	/farʕun/	فَرْعٌ	G	M							فرع	amh	arb		fear
A02094	ፈርቶ	/fɛrɨto/	/farʕun/	فَرْعٌ	G	M						ፈራህ	فرع	amh	arb		fear
A02095	ፍራ	/fɨraː/	/farːiʕ/	فَرِّع	VM	VM							فرع	amh	arb		fear
A02096	ረፈረፈ	/rɛfɛrɛfɛ/	/rafarafa/	فَرْفَرَ	VP	VP							فرفر	amh	arb		litter, strew
A02097	ረፍራፊ	/rɛfɨraːf/	/farfaːr/	فَرْفَار	P	P							فرفر	amh	arb		litter, strew
A02098	ረፍርፎ	/rɛfɨrɨfo/	/farfaratun/	فَرْفَرَةٌ	G	M							فرفر	amh	arb		litter, strew
A02099	ይረፍርፍ	/jɨrɛfɨrɨf/	/jafarfir/	يَفَرْفِر	VI	VI							فرفر	amh	arb		litter, strew
A02100	ይፈረፍራል	/jɨfɛrɛfɨraːl/	/jafarfiranːa/	يَفَرْفِرَنَّ	VC	VC							فرفر	amh	arb		break into small pieces
A02101	ይፈርፍር	/jɨfɛrɨfɨr/	/jafarfir/	يَفَرْفِر	VI	VI							فرفر	amh	arb		break into small pieces
A02102	ፈረፈረ	/fɛrɛfɛrɛ/	/farfara/	فَرْفَرَ	VP	VP							فرفر	amh	arb		break into small pieces
A02103	ፈርፋሪ	/fɛrɨfar/	/farfaːr/	فَرْفَار	P	P							فرفر	amh	arb		break into small pieces
A02104	በሳ	/bɛsa/	/fasaħa/	فَسَحَ	VP	VP						በሳህ	فسح	amh	arb		pierce
A02105	በስቶ	/bɛsɨto/	/fasħun/	فَسْحٌ	G	M						በሳህ	فسح	amh	arb		pierce
A02106	በሺ	/bɛʃ/	/faːsiħ/	فَاسِح	P	P						በሳህ	فسح	amh	arb		pierce
A02107	ይበሳል	/jɨbɛsal/	/jafsaħanːa/	يَفْسَحَنَّ	VC	VC						በሳህ	فسح	amh	arb		pierce
A02108	ይብሳ	/jɨbɨsa/	/jafsaħ/	يَفْسَح	VI	VI						በሳህ	فسح	amh	arb		pierce
A02109	ፍሥሐ	/fɨsɨhɛ/	/fisħ/	فِسْح	N	N							فسح	amh	arb		pleasure, delight, ecstasy
A02110	ይፈታል	/jɨfɛtal/	/jafsiχanːa/	يَفْسِخَنَّ	VC	VC						ፈታህ	فسخ	amh	arb		untie, divorce
A02111	ይፍታ	/jɨfɨta/	/jafsaχ/	يَفْسَخ	VI	VI						ፈታህ	فسخ	amh	arb		untie, divorce
A02112	ፈታ	/fɛta/	/fasaχa/	فَسَخَ	VP	VP						ፈታህ	فسخ	amh	arb		untie, divorce
A02113	ፈትቶ	/fɛtɨto/	/fasχun/	فَسْخٌ	G	M						ፈታህ	فسخ	amh	arb		untie, divorce
A02114	ፈቺ	/fɛtʃ/	/faːsiχ/	فَاسِخ	P	P						ፈታህ	فسخ	amh	arb		untie, divorce
A02115	መፍሳት	/mɛfɨsat/	/mafsaː/	مَفْسَى	I							ፈሳህ	فسو	amh	arb		pass wind
A02116	ይፍሳ	/jɨfɨsa/	/jafsiː/	يَفْسِي	VI	VI							فسو	amh	arb		pass wind
A02117	ፈሳ	/fɛsa/	/fasaː/	فَسَى	VP	VP							فسو	amh	arb		pass wind
A02118	ፈስ	/fɛs/	/fusaːʔ/	فُساء	N	N							فسو	amh	arb		fart
A02119	ፈሺ	/fɛʃ/	/faːsiː/	فَاسِي	P	P						ፈሳህ	فسو	amh	arb		pass wind
A02120	ይፈሳል	/jɨfɛsal/	/jafsiːanːa/	يَفْسِيَنَّ	VC	VC						ፈሳህ	فسي	amh	arb		pass wind
A02121	መፈጸም	/mɛfɛsʼɛm/	/mafsˤam/	مَفْصَم	I							ፈጸ፟መ	فصم	amh	arb		complete accomplish
A02122	ይፈጽማል	/jɨfɛsʼɨmaːl/	/jafsˤimanːa/	يَفْصِمَنَّ	VC	VC						ፈጸ፟መ	فصم	amh	arb		complete accomplish
A02123	ይፈጽም	/jɨfɛsʼɨm/	/jafsˤim/	يَفْصِم	VI	VI						ፈጸ፟መ	فصم	amh	arb		complete accomplish
A02124	ፈጸመ	/fɛsʼɛmɛ/	/fasˤama/	فَصَمَ	VP	VP						ፈጸ፟መ	فصم	amh	arb		complete accomplish
A02125	ፈጻሚ	/fɛsʼam/	/fasˤːaːm/	فَصَّام	P	P						ፈጸ፟መ	فصم	amh	arb		complete accomplish
A02126	ፈጽሞ	/fɛsʼɨmo/	/fasˤmun/	فَصْمٌ	G	M						ፈጸ፟መ	فصم	amh	arb		complete accomplish
A02127	ፍጹምነት	/fɨsʼumɨnɛt/	/fasˤm/	فَصْم	N	N						ፈጸ፟መ	فصم	amh	arb		absoluteness, blameless, flawless
A02128	ፍጻሜ	/fɨsʼame/	/fisˤaːmiː/	فِصَامِي	N	N						ፈጸ፟መ	فصم	amh	arb		final
A02129	መፍጠር	/mɛfɨtˤɛr/	/maftˤar/	مَفْطَر	I								فطر	amh	arb		create
A02130	ተፈጥሮ	/tɛfɛtˤɨro/	/tafatˤːur/	تَفَطُّر	N	N			RLGN	RLGN			فطر	amh	arb		essence, creation, disposition
A02131	ይፈጥራል	/jɨfɛtˤɨraːl/	/jaftˤiranːa/	يَفْطِرَنَّ	VC	VC							فطر	amh	arb		create
A02132	ይፍጠር	/jɨfɨtˤɛr/	/jaftˤir/	يَفْطِر	VI	VI							فطر	amh	arb		create
A02133	ፈጠረ	/fɛtˤɛrɛ/	/fatˤara/	فَطَرَ	VP	VP							فطر	amh	arb		create
A02134	ፈጠራ	/fɛtˤɛraː/	/fitˤra/	فِطْرَة	N	N			RLGN	RLGN			فطر	amh	arb		creativity
A02135	ፈጣሪ	/fɛtˤar/	/fatˤːaːr/	فَطَّار	N	N			RLGN	RLGN			فطر	amh	arb		god, creator
A02136	ፈጥሮ	/fɛtˤɨro/	/fatˤrun/	فَطْرٌ	G	M							فطر	amh	arb		create
